0
0.0
0.0
0.0
0.0
0.0
0.0
65.270035
135.88815
161.92987
202.56354
200.61353
198.79932
195.89445
193.25163
192.66817
192.28828
178.45924
176.8187
179.98682
182.25896
186.19482
186.04866
185.78127
189.78352
191.78204
190.23967
187.2143
187.24783
176.81029
161.27649
147.6406
141.17993
137.63116
139.62929
141.41046
142.3424
144.3736
146.81601
146.53668
144.96997
155.22137
160.54134
159.69089
158.80096
161.67859
162.73752
152.20581
134.9848
127.86684
133.9982
152.80927
160.0593
163.97403
168.94173
175.87059
178.94012
173.81802
172.7358
173.38583
175.36777
163.40988
150.73337
158.66818
162.32701
154.9731
149.6615
144.15958
139.30641
137.48447
134.12245
134.04944
130.12323
127.59827
127.33968
126.35738
111.45941
96.21509
88.96547
85.22932
86.63303
92.13097
103.643555
119.6969
129.92773
136.23508
151.71503
156.79349
155.81985
157.2468
158.10126
160.12773
158.67929
148.35695
146.94742
138.19301
121.36453
142.86955
169.90356
171.17719
170.51437
174.70232
178.57556
178.96188
180.24629
180.70633
175.34999
168.32553
166.7899
168.96976
172.25824
176.33847
176.34082
175.4649
177.42752
179.95932
180.79044
173.39624
142.94646
118.72223
97.44656
72.03285
57.203747
53.703247
59.71013
60.381004
60.378883
62.15777
64.09489
68.79025
72.12628
78.88225
79.60939
85.4861
87.211136
89.14649
92.96142
93.2038
96.13211
101.548355
106.89111
116.16604
132.61363
136.2062
134.68451
137.52368
144.25082
148.90028
150.00992
148.14401
106.6165
69.17469
86.050735
137.16504
144.65063
145.28975
150.46858
154.58412
155.64334
156.53105
159.55035
162.80807
164.22223
161.91893
155.00914
140.60077
129.41039
132.95084
136.24045
138.02173
139.72118
141.13347
148.13962
144.58228
145.12927
156.44383
156.31995
158.20657
163.10959
164.25462
164.99973
165.11313
162.6117
165.83534
166.27975
166.37997
174.57944
185.90222
193.5765
195.71211
194.64758
191.466
187.75848
184.10788
182.60701
169.26569
169.04045
176.68343
176.75296
180.28099
182.86993
184.29951
185.31546
183.57654
181.83813
180.70673
176.39624
169.70465
162.02185
154.91646
143.2203
134.865
139.40117
143.20564
147.17673
151.1912
149.96921
145.20491
144.94362
152.98398
155.01682
152.54134
157.05917
163.03989
166.81226
166.223
169.15549
168.26306
164.72742
162.81725
167.89944
178.56102
183.99791
187.246
192.93777
193.04369
